	samp_1_DMSO	samp_2_DMSO	samp_3_DMSO	samp_4_DMSO	samp_5_DMSO	samp_6_DMSO	samp_1_calmidazolium 	samp_2_calmidazolium 	samp_3_calmidazolium 	samp_4_calmidazolium 	samp_5_calmidazolium 	samp_6_calmidazolium 	samp_1_fludrocortisone	samp_2_fludrocortisone	samp_3_fludrocortisone	samp_4_fludrocortisone	samp_5_fludrocortisone	samp_6_fludrocortisone
PDK2	308	571	204	156	118	45	112	23	39	108	14	11	35	46	73	37	76	10
PDK3	79	92	26	55	15	7	10	8	6	21	4	1	4	20	13	8	17	8
PDK4	36	90	20	30	9	6	18	0	5	9	1	4	14	44	83	16	36	24
PDLIM1	1309	1766	515	464	595	150	400	39	105	374	61	38	161	137	191	130	417	76
PDLIM2	659	1070	385	263	239	77	234	30	81	186	44	26	60	91	156	63	118	34
PDLIM3	0	15	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
PDLIM4	875	2141	718	466	564	321	359	83	174	362	62	138	95	185	246	89	388	91
PDLIM5	470	1089	422	326	313	233	203	43	97	342	57	129	109	177	282	128	328	109
PDLIM7	563	1083	410	253	418	155	171	30	68	148	57	66	58	66	115	57	217	30
PDP1	196	453	151	119	93	57	239	17	42	140	25	26	42	30	54	44	62	18
PDP2	153	335	77	90	65	42	150	12	19	123	12	13	16	38	12	16	56	14
PDPK1	218	635	239	137	142	56	192	14	50	124	30	32	30	49	40	33	102	32
PDPN	289	470	58	86	48	13	154	9	4	72	6	8	24	47	18	21	26	6
PDPR	418	590	252	199	115	115	241	25	59	136	22	48	37	45	79	33	87	28
PDRG1	223	433	188	166	113	52	138	13	49	113	11	28	31	57	46	27	84	25
PDS5A	635	1290	487	308	282	160	272	41	131	217	37	37	79	134	153	82	174	73
PDS5B	526	828	231	199	167	92	141	34	52	158	13	27	61	110	110	53	125	46
PDSS1	33	97	24	23	18	15	8	2	2	6	2	1	2	8	10	5	15	3
PDSS2	177	250	86	102	97	26	76	9	35	58	8	14	8	33	18	16	51	10
PDX1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PDXDC1	24	24	4	6	6	3	7	1	1	2	2	1	0	2	2	0	4	2
PDXDC2P-NPIPB14P	64	142	30	23	18	10	96	10	7	28	7	2	5	17	12	5	18	0
PDXK	739	1928	492	492	335	243	338	61	144	417	58	83	73	142	219	84	256	73
PDXP	140	374	112	87	74	48	33	8	21	55	6	6	9	33	47	17	39	19
PDYN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PDYN-AS1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PDZD11	542	1041	385	273	327	79	169	31	79	151	30	42	39	69	139	88	259	38
PDZD2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
PDZD3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
PDZD4	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1
PDZD7	1	3	2	2	1	1	0	0	1	0	0	0	0	0	1	1	1	0
PDZD8	517	878	461	238	223	120	222	23	82	187	37	58	79	91	125	58	177	35
PDZD9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PDZK1	1	13	0	1	0	0	0	0	0	0	0	0	0	0	0	3	2	0
PDZK1IP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
PDZK1P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PDZRN3	450	563	245	243	122	69	203	26	57	157	17	31	29	58	65	35	71	19
PDZRN3-AS1	4	34	0	11	4	2	1	0	6	0	0	2	0	2	4	0	0	0
PDZRN4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PEA15	4133	8209	4244	2143	2258	1027	1998	304	962	1871	371	393	421	827	1622	568	1964	325
PEAK1	706	1152	499	416	240	156	297	35	140	277	31	51	82	98	244	105	178	33
PEAK3	1	3	1	1	1	0	0	0	0	0	0	1	0	4	0	2	4	1
PEAR1	6	87	7	10	19	5	1	3	0	3	2	1	0	8	4	1	0	2
PEBP1	5242	9326	3220	2447	1857	888	1755	260	672	1592	262	271	526	1009	1206	609	1445	260
PEBP4	13	4	7	0	0	3	0	0	0	0	0	0	0	1	0	1	0	0
PECAM1	3	6	10	1	1	0	7	1	0	0	0	0	0	1	1	0	0	0
PECR	87	176	82	47	44	11	18	8	8	39	2	4	8	11	20	8	18	0
PEF1	699	1414	477	381	321	122	163	50	99	247	31	48	64	145	155	75	185	47
PEF1-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PEG10	149	277	46	98	73	23	84	6	13	53	21	4	18	29	12	21	73	1
PEG13	5	1	1	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0
PEG3	0	8	0	0	0	0	1	0	0	3	0	0	0	0	0	0	1	0
PEG3-AS1	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0
PELI1	23	47	6	10	4	4	63	0	3	34	2	3	1	3	6	2	8	1
PELI2	111	97	15	30	18	19	44	8	4	23	3	3	5	7	7	4	11	3
PELI3	147	162	46	21	43	20	26	6	9	12	0	5	14	27	25	11	17	7
PELO	385	915	360	228	202	81	256	37	98	210	33	74	42	73	96	44	147	17
PELP1	281	642	195	178	145	68	143	27	42	130	13	38	29	56	79	48	125	16
PEMT	419	688	148	257	127	135	158	22	27	130	20	28	44	71	91	35	123	22
PENK	66	67	48	49	7	49	36	1	4	29	0	25	5	5	9	8	7	22
PEPD	750	1451	421	448	270	152	298	46	94	229	34	46	63	105	142	84	211	35
PER1	117	227	94	66	48	31	397	14	34	98	35	30	45	57	94	48	129	33
PER2	65	138	34	15	33	14	52	4	8	40	7	8	2	10	44	12	25	7
PER3	159	311	68	98	63	61	134	11	15	95	13	26	23	33	27	12	50	24
PER3P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PERCC1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PERM1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PERP	733	2425	701	621	556	246	262	61	122	381	57	74	79	253	304	118	340	74
PES1	259	636	147	134	122	51	49	20	21	100	11	18	27	40	42	36	81	8
PET100	1350	2185	858	621	512	281	400	41	182	334	84	58	111	173	334	177	480	89
PET117	55	115	15	28	37	16	21	1	5	19	7	6	9	9	8	7	18	4
PEX1	98	262	73	52	46	17	66	2	13	47	6	1	10	17	15	15	15	9
PEX10	365	591	180	124	144	58	127	18	35	84	23	17	36	33	78	25	118	19
PEX11A	36	81	31	32	10	11	3	0	2	10	0	2	4	6	13	2	16	6
PEX11B	216	470	130	181	96	47	83	7	17	55	7	13	37	59	75	42	93	19
PEX11G	24	47	3	14	0	1	11	0	0	6	1	1	3	4	8	1	3	1
PEX12	68	160	33	45	32	5	26	6	11	24	2	6	8	13	16	23	23	4
PEX13	112	356	137	75	45	43	85	15	11	52	21	23	10	21	29	15	47	10
PEX14	245	462	174	104	107	51	129	13	21	107	10	23	13	35	56	22	90	20
PEX16	64	156	34	44	41	21	15	4	12	30	4	4	10	15	14	10	24	5
PEX19	366	631	277	233	220	71	148	15	23	110	30	18	33	56	90	38	113	26
PEX2	272	395	125	164	79	40	105	11	17	83	14	12	24	58	61	59	74	19
PEX26	265	520	188	127	117	79	84	13	49	86	12	16	30	49	64	29	97	18
PEX3	171	218	87	53	49	37	52	11	14	55	10	17	16	17	35	17	62	11
PEX5	1	4	2	0	1	0	1	0	0	2	0	1	0	1	0	0	0	0
PEX5L	5	2	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PEX5L-AS2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PEX6	108	294	55	161	61	25	72	6	4	55	13	15	15	40	7	30	72	6
PEX7	59	94	44	35	12	9	39	2	2	5	3	2	1	9	30	4	31	3
PF4	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF4V1	5	4	2	0	1	1	0	0	5	9	0	2	0	0	1	0	0	0
PFAS	92	237	57	67	52	24	22	9	8	23	5	12	12	25	15	7	23	3
PFDN1	1171	1711	656	549	396	170	319	40	117	284	46	84	87	128	208	119	285	76
PFDN2	1024	2229	757	599	504	260	600	89	199	525	66	83	87	145	268	136	336	49
PFDN4	735	1447	574	375	388	221	420	45	114	267	37	88	85	110	191	78	228	58
PFDN5	3147	6889	2134	1386	1672	634	1197	173	536	1031	218	217	297	743	796	403	1335	256
PFDN6	2	4	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
PFKFB1	0	0	0	0	0	0	0	1	0	7	0	0	0	0	0	1	0	0
PFKFB2	68	125	65	45	19	13	24	5	13	22	4	9	13	22	40	11	21	2
PFKFB3	147	579	116	115	126	65	105	16	34	67	23	12	18	24	25	24	47	14
PFKFB4	69	85	40	33	14	10	12	5	16	32	7	8	3	3	15	5	9	3
PFKL	774	1510	438	396	331	166	300	58	62	277	38	49	87	132	121	88	169	44
PFKM	329	795	232	240	163	88	119	27	77	113	18	33	34	80	72	48	128	19
PFKP	1524	2114	911	545	618	265	602	78	215	495	66	101	123	209	348	123	444	100
PFN1	10698	20989	6370	5296	5428	2595	3303	522	1345	2946	646	705	991	1502	2073	1064	3376	744
PFN1P2	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
PFN2	1607	2792	1000	851	533	208	471	79	241	450	63	69	159	242	372	204	440	69
PFN3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PFN4	4	18	0	2	0	6	1	0	0	0	0	0	0	1	1	0	1	0
PGA3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
PGA4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PGA5	31	3	0	2	2	0	2	0	0	0	0	0	3	1	0	0	0	0
PGAM1	357	996	291	319	207	138	138	22	75	107	20	24	39	35	111	56	89	27
PGAM1P5	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
PGAM2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PGAM4	4	16	2	4	3	4	0	0	2	2	0	1	0	0	4	0	1	0
PGAM5	253	367	111	98	85	37	59	10	17	58	11	10	20	30	68	26	69	12
PGAP1	118	202	45	57	43	19	65	7	5	24	6	8	12	21	9	7	29	13
PGAP2	154	211	92	97	58	45	62	7	23	52	8	13	15	35	48	18	33	14
PGAP3	102	167	48	34	23	16	34	9	13	27	4	4	1	18	11	6	12	6
PGAP4	70	273	148	88	111	32	18	4	16	41	15	25	16	24	77	16	65	12
PGAP6	754	1552	626	433	349	154	295	44	133	366	35	73	86	149	233	116	292	56
PGBD1	119	227	72	74	46	43	64	9	14	58	3	6	10	17	12	17	53	8
PGBD2	18	12	13	6	9	10	7	0	10	3	0	1	4	2	1	0	3	0
PGBD3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PGBD4	51	80	34	36	24	16	18	4	1	7	3	3	7	5	6	7	8	2
PGBD5	2	1	1	0	5	1	3	0	0	3	1	1	0	1	0	0	1	0
PGBP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PGC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PGD	711	1816	508	382	325	237	303	54	95	290	45	88	62	207	159	66	188	66
PGF	243	141	25	142	17	6	99	5	15	54	2	7	34	15	25	37	25	7
PGGHG	48	80	31	5	20	10	20	3	5	17	4	11	3	7	10	4	3	4
PGGT1B	124	238	66	61	75	41	88	6	22	45	4	15	12	21	23	13	58	11
PGK1	2696	5019	1725	1442	1248	632	912	138	345	902	133	200	278	396	644	318	871	203
PGK2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PGLS	1542	3189	1114	868	555	371	662	83	164	566	81	116	184	238	316	176	441	123
PGLYRP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PGLYRP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PGLYRP3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PGLYRP4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
PGM1	536	927	328	239	201	85	272	31	43	192	21	52	58	53	69	67	127	39
PGM2	99	205	53	69	50	28	35	1	18	28	17	4	9	18	29	6	46	5
PGM2L1	180	634	236	160	138	91	136	20	56	90	18	36	35	80	126	37	127	47
PGM3	774	1757	582	351	444	290	528	75	161	384	86	92	74	154	218	78	242	84
PGM5	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PGM5-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PGM5P2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PGM5P3-AS1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
PGM5P4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PGM5P4-AS1	3	0	4	2	0	0	5	0	2	0	0	1	0	0	1	0	0	0
PGP	483	1010	333	283	291	132	220	26	90	140	32	44	50	88	135	37	205	36
PGPEP1	351	687	162	195	107	46	118	14	20	99	16	16	34	36	47	27	86	13
PGPEP1L	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
PGR	1	57	8	0	1	0	2	1	0	3	0	0	0	4	0	0	0	0
PGR-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PGRMC1	3396	4906	1533	1438	706	508	1171	148	359	887	132	175	273	303	513	253	535	151
PGRMC2	1229	2406	679	545	541	267	432	74	177	363	56	89	119	222	254	125	468	71
PGS1	184	306	63	71	50	25	77	6	17	82	7	12	18	28	18	12	48	7
PHACTR1	152	96	60	34	8	4	72	1	14	59	5	1	10	6	16	7	12	4
PHACTR2	1408	2177	1311	479	691	283	611	58	215	421	112	111	143	212	455	102	592	102
PHACTR2-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PHACTR3	4	16	11	5	14	3	1	0	5	3	2	1	1	0	6	0	0	3
PHACTR3-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PHACTR4	289	621	217	152	109	97	183	17	31	95	20	11	45	49	61	49	114	18
PHAX	931	1962	686	488	426	245	392	39	98	378	45	78	93	152	232	100	343	58
PHB	1650	3641	1292	1012	1008	404	562	92	257	656	96	118	156	352	503	208	658	145
PHB2	1496	2801	762	659	650	338	552	73	134	384	72	106	159	233	262	153	475	98
PHC1	75	93	31	11	32	9	18	6	0	28	4	1	7	8	10	3	9	2
PHC2	986	2330	712	549	423	299	677	98	197	518	84	140	288	441	409	231	627	146
PHC2-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PHC3	265	462	124	174	102	54	129	16	25	113	9	34	24	44	61	23	60	22
PHETA1	39	110	39	33	22	20	23	3	8	36	7	4	8	16	6	10	11	4
PHETA2	1	1	1	1	2	0	1	1	1	1	0	0	0	1	0	0	1	0
PHEX	5	58	3	7	2	5	6	1	1	3	0	1	5	8	2	3	3	1
PHEX-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PHF1	2	7	2	2	1	0	1	1	1	0	0	1	0	1	1	0	0	0
PHF10	117	193	37	54	37	15	54	4	11	24	5	8	11	26	13	16	23	4
PHF11	4	15	9	1	0	0	18	0	0	0	0	0	4	2	0	0	0	0
PHF12	129	210	63	88	49	35	93	8	19	63	3	5	7	18	35	16	34	12
PHF13	205	324	165	72	80	61	178	19	27	107	22	22	12	34	48	13	82	21
PHF14	348	581	155	187	104	65	129	15	30	109	28	15	38	46	68	24	101	18
PHF19	434	715	293	223	236	67	148	22	49	103	26	12	46	80	85	42	162	22
PHF2	162	341	104	81	50	35	53	8	29	57	11	10	8	31	39	16	45	16
PHF20	471	898	364	321	208	149	238	36	62	249	42	46	41	76	128	53	240	40
PHF20L1	769	1361	579	351	321	176	387	58	163	351	67	60	92	165	264	90	258	64
PHF21A	139	337	104	85	60	25	85	16	25	106	5	16	11	24	39	12	38	10
PHF21B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PHF23	648	1176	353	337	249	154	317	38	64	324	43	64	49	78	117	61	193	34
PHF24	5	1	0	0	0	4	0	0	0	0	0	0	0	5	1	0	3	0
PHF3	618	1030	316	271	189	115	285	34	72	231	40	46	52	93	134	60	165	38
PHF5A	181	322	91	88	65	36	85	15	25	63	14	11	22	18	53	23	88	10
PHF6	211	392	160	106	105	40	43	11	30	58	10	12	22	32	48	26	64	19
PHF7	25	78	19	15	22	4	30	2	6	8	4	2	10	4	3	2	13	5
PHF8	77	72	21	39	23	13	17	0	11	15	4	3	5	0	18	10	15	3
PHGDH	569	1733	337	210	161	358	323	51	109	313	27	104	63	203	103	60	135	100
PHGR1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PHIP	795	1361	478	318	341	206	359	37	74	248	41	51	59	143	166	84	215	38
PHKA1	37	68	57	20	28	11	9	1	12	4	3	2	7	22	18	5	10	9
PHKA1-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PHKA2	96	109	49	16	23	12	26	1	10	23	4	10	9	14	27	5	18	4
PHKA2-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PHKB	430	787	215	199	166	77	133	12	39	99	14	19	38	71	127	48	82	19
PHKG1	138	221	50	70	20	13	50	13	7	41	1	8	11	30	24	7	23	6
PHKG2	148	348	86	67	58	29	66	9	21	39	7	17	10	26	19	26	83	3
PHLDA1	3143	6336	1754	1853	1163	846	2898	373	732	2397	438	461	179	221	369	185	365	121
PHLDA2	2	2	4	0	0	2	3	0	0	1	7	0	0	0	2	0	1	0
PHLDA3	1977	4048	960	990	651	338	620	121	202	850	94	114	125	279	267	151	358	91
PHLDB1	785	2008	573	428	448	250	442	46	101	213	55	64	123	301	232	141	482	96
PHLDB2	305	537	126	150	131	40	112	19	34	65	24	13	21	44	34	24	77	18
PHLDB3	41	137	20	39	16	15	29	9	5	41	1	1	3	5	6	5	8	2
PHLPP1	151	121	43	60	39	20	98	1	18	69	3	9	15	11	24	21	26	2
PHLPP2	137	238	57	62	28	20	87	13	27	43	3	16	19	16	44	11	66	17
PHOSPHO1	0	2	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0
PHOSPHO2	17	27	9	13	7	6	0	0	2	3	0	1	1	0	0	2	3	0
PHOSPHO2-KLHL23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PHOX2A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PHOX2B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PHOX2B-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PHPT1	3226	6172	1574	1647	1141	658	1077	174	374	974	161	184	312	544	631	337	804	184
PHRF1	1	5	3	1	3	0	0	0	1	0	0	0	0	0	2	0	0	0
PHTF1	259	550	272	135	109	42	121	9	24	80	8	23	35	71	47	34	54	17
PHTF2	359	1061	388	201	199	153	171	34	71	163	39	39	33	72	149	65	178	37
PHYH	484	999	195	314	165	82	122	27	55	170	26	27	46	93	86	69	117	26
PHYHD1	122	201	70	52	23	4	54	4	9	33	5	0	21	18	36	8	43	7
PHYHIP	1	59	1	4	3	3	0	0	0	0	0	0	1	3	4	0	1	0
PHYHIPL	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PHYKPL	115	160	40	73	28	15	47	5	9	21	4	4	9	26	10	5	32	4
PI15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PI16	0	6	0	0	1	9	0	0	0	0	0	2	0	0	0	0	0	1
PI3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PI4K2A	622	1295	481	331	264	123	469	49	121	354	80	57	40	103	143	59	187	44
PI4K2B	242	395	135	121	105	58	119	14	34	75	7	12	17	17	46	17	62	12
PI4KA	446	874	333	298	183	85	233	25	46	219	23	38	45	93	132	62	194	27
PI4KAP1	1	4	6	2	0	2	1	0	0	0	0	0	0	0	0	1	0	0
PI4KAP2	2	2	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0
PI4KB	454	884	267	228	226	112	250	24	72	269	29	33	45	63	94	57	191	23
PIANP	37	24	4	10	1	3	12	0	2	8	0	0	4	3	0	0	1	1
PIAS1	321	767	211	173	120	80	177	15	35	143	22	24	37	69	109	27	92	24
PIAS2	204	569	234	117	69	62	73	12	50	104	17	28	14	44	61	14	83	30
PIAS3	352	680	204	169	173	91	159	16	29	115	20	20	46	63	55	47	124	21
PIAS4	134	201	95	59	40	25	54	16	12	38	7	7	12	23	17	10	38	1
PIBF1	161	291	106	93	71	28	83	10	18	46	16	17	12	35	52	24	68	13
PICALM	778	1714	753	429	553	247	301	57	136	422	68	72	71	174	286	128	452	89
PICART1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PICK1	39	52	21	26	39	20	14	0	5	7	1	4	3	3	11	6	15	5
PICSAR	5	183	9	4	49	2	1	8	0	2	9	4	3	24	3	0	47	1
PID1	285	283	180	147	83	50	150	12	42	121	10	19	29	34	32	31	41	18
PIDD1	125	193	51	58	46	24	58	3	18	72	2	6	13	12	25	15	27	8
PIEZO1	1529	2882	1210	855	832	427	446	61	223	501	97	142	131	227	432	180	613	135
PIEZO2	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PIF1	73	162	31	56	30	15	20	3	16	25	3	1	6	11	25	13	17	10
PIFO	4	21	10	5	1	9	0	0	0	2	1	1	0	0	0	3	2	0
PIGA	16	41	9	11	22	0	15	0	3	3	5	3	1	2	1	3	21	2
PIGB	111	268	71	51	53	29	52	1	17	50	3	2	10	16	23	12	21	9
PIGBOS1	156	236	106	51	49	36	72	12	14	61	7	14	13	22	28	14	58	12
PIGC	198	337	84	64	50	57	57	11	13	54	5	17	16	35	41	13	44	10
PIGF	166	328	108	121	53	50	56	8	18	51	6	9	22	22	34	33	63	8
PIGG	324	675	183	209	145	83	148	31	54	124	16	21	46	62	84	39	121	26
PIGH	128	271	61	77	72	36	50	7	8	41	4	9	7	19	27	19	33	18
PIGK	471	763	230	299	187	100	164	26	73	166	20	33	45	69	90	64	132	30
PIGL	13	74	13	8	18	13	24	5	8	15	8	3	1	0	4	4	13	2
PIGM	244	295	128	126	87	41	46	11	16	50	9	11	23	37	36	24	53	14
PIGN	161	273	95	89	62	21	63	9	15	42	8	8	17	22	28	19	46	11
PIGO	73	149	36	53	57	10	43	2	6	26	4	7	7	11	19	13	10	4
PIGP	138	342	80	127	79	32	48	8	17	32	10	10	27	29	26	29	44	5
PIGQ	295	401	145	110	61	53	93	13	39	100	10	9	30	30	42	33	46	13
PIGR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
PIGS	498	1030	303	223	181	110	142	36	47	146	25	43	71	65	130	42	126	38
PIGT	1246	1992	533	548	332	259	463	73	93	364	35	99	127	179	181	105	236	65
PIGU	251	392	144	100	112	48	60	8	34	105	7	23	12	25	39	27	42	7
PIGV	114	200	82	85	26	25	25	12	18	54	2	22	12	22	29	30	32	12
PIGW	0	3	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
PIGX	198	528	138	139	101	37	65	14	33	66	12	23	22	47	60	21	66	18
PIGY	44	71	13	30	29	3	21	0	4	15	1	1	5	5	13	6	3	4
PIGY-DT	1	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	1	0
PIGZ	90	174	52	35	14	11	29	6	6	9	2	3	16	12	14	10	30	7
PIH1D1	357	730	123	199	179	93	106	6	17	99	16	20	38	49	67	44	91	27
PIH1D2	10	20	4	6	13	4	2	0	1	6	0	1	1	0	1	3	4	0
PIH1D3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PIK3AP1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0
PIK3C2A	387	794	306	224	209	99	312	21	51	152	48	45	49	84	132	76	168	41
PIK3C2B	1	15	3	2	4	2	0	1	1	2	0	0	0	0	0	0	2	0
PIK3C2G	1	3	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0
PIK3C3	263	619	156	147	133	71	160	10	39	106	19	36	22	60	67	20	120	29
PIK3CA	503	860	243	259	204	119	204	26	83	168	33	49	50	87	121	65	106	31
PIK3CB	98	211	71	56	40	45	25	6	13	43	3	4	8	23	23	19	43	13
PIK3CD	138	195	57	72	53	26	68	8	26	49	10	11	15	30	38	19	22	6
PIK3CD-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PIK3CD-AS2	24	65	11	12	9	11	18	0	6	3	0	1	3	11	7	2	15	3
PIK3CG	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PIK3IP1	245	501	359	109	111	44	69	10	68	95	19	25	17	54	96	33	85	21
PIK3IP1-AS1	1	6	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0
PIK3R1	742	1224	494	376	266	169	250	26	71	180	30	67	168	249	324	214	363	105
PIK3R2	556	1164	424	378	244	122	199	37	115	185	22	48	56	104	135	68	141	35
PIK3R3	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
PIK3R4	160	315	67	73	57	37	56	9	18	48	9	8	14	18	49	20	31	11
PIK3R5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PIK3R6	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	1	0
PIKFYVE	215	373	57	74	64	45	81	13	20	88	25	25	32	35	28	15	88	16
PILRA	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
PILRB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PIM1	74	114	25	49	17	10	58	12	6	25	4	3	5	15	5	6	17	3
PIM2	28	121	25	20	29	10	26	7	6	21	10	7	6	8	3	5	9	2
PIM3	137	318	114	105	78	39	220	19	19	154	37	29	27	43	42	25	47	11
PIMREG	141	420	136	59	139	51	66	13	21	47	12	8	21	35	55	18	83	8
PIN1	671	1109	504	412	292	149	237	30	98	208	34	45	75	126	177	97	197	49
PIN1P1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PIN4	412	784	218	274	184	89	122	14	44	108	20	25	40	90	68	60	150	18
PIN4P1	5	5	3	0	4	2	1	4	0	2	2	0	1	3	1	2	1	0
PINCR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PINK1	1605	3560	1224	954	917	388	527	110	309	631	113	129	164	365	448	243	717	125
PINK1-AS	24	15	10	9	5	7	7	5	0	3	0	2	0	1	1	6	2	1
PINLYP	81	74	23	31	7	8	32	2	4	6	3	1	10	16	4	1	15	5
PINX1	2	5	1	5	0	1	2	0	1	3	0	0	0	0	0	0	1	0
PIP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PIP4K2A	497	864	286	296	225	144	198	33	75	163	30	57	46	84	187	73	181	39
PIP4K2B	4	7	4	4	0	0	0	0	0	3	0	0	0	0	0	2	3	1
PIP4K2C	122	227	67	73	42	27	47	10	16	47	6	16	19	18	35	19	31	11
PIP4P1	252	539	152	158	98	55	239	21	61	183	16	28	24	48	48	30	90	22
PIP4P2	312	687	218	213	140	60	126	22	48	166	17	35	33	44	78	37	72	32
PIP5K1A	128	208	67	52	63	30	131	17	20	57	7	4	9	18	22	17	53	4
PIP5K1B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PIP5K1C	526	873	371	274	267	145	223	33	69	201	27	24	38	73	125	54	165	49
